Region,NSP,Start,Finish,Network Asset,Recall_Day_Hours,Recall_Night_Hours,Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,Status_Description,Status_Code,Reason,Duration_Hours,Impact,file_name,Duration_Category,Asset Type
VIC,AusNet,2023-06-10 05:30:00,2023-06-13 19:00:00,Keilor - South Morang 500 kV Line,0.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,86.4,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:   • Cause a large reduction in generation in Victoria  • Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2023-05-29,52.8–129.6 hrs,Line
VIC,AusNet,2023-06-22 06:00:00,2023-06-22 18:00:00,Dederang - Wodonga 330 kV Line,0.0,0.0,0,0,0,0,1,Planned,SUBMIT,Maintenance,12.0,This is a high-impact outage if the forecast temperature at Red Cliffs is greater than 30 deg. C.  This line outage offloads X5 220 kV line.   Possible load shedding and risk of large reduction in generation in NSW and interconnector capacity between  NSW - Victoria following a credible contingency,2023-05-29,11.0–12.0 hrs,Line
VIC,AusNet,2023-06-23 06:00:00,2023-06-23 18:00:00,Dederang - Wodonga 330 kV Line,0.0,0.0,0,0,0,0,1,Planned,SUBMIT,Maintenance,12.0,This is a high-impact outage if the forecast temperature at Red Cliffs is greater than 30 deg. C.  This line outage offloads X5 220 kV line.   Possible load shedding and risk of large reduction in generation in NSW and interconnector capacity between  NSW - Victoria following a credible contingency,2023-05-29,11.0–12.0 hrs,Line
SA,ElectraNet,2023-05-29 08:00:00,2023-06-04 09:30:00,Cherry Gardens - Tailem Bend 275 kV Line,16.0,24.0,0,0,0,0,0,In Progress,PTP,Maintenance,146.4,A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:   • Initiate the orderly separation of SA from the rest of the NEM.                 • Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2023-05-29,129.6–156.0 hrs,Line
NSW,Transgrid,2023-10-05 03:30:00,2023-10-06 19:00:00,Buronga-Balranald (X3) 220kV line,24.0,24.0,0,0,0,0,0,Planned,SUBMIT,Commissioning,38.4,This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  During this planned outage power transfer will be restricted  • Between Victoria and New South Wales.  • Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:  • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2023-05-29,12.0–52.8 hrs,Line
VIC,AusNet,2023-05-23 05:00:00,2023-05-23 17:30:00,Moorabool - Mortlake 500 kV Line,2.0,0.0,0,0,0,1,1,Planned,MTLTP,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-22,12.0–52.8 hrs,Line
VIC,AusNet,2023-05-24 07:30:00,2023-05-24 16:30:00,Heywood - Mortlake 500 kV Line,2.0,0.0,0,0,0,1,1,Planned,MTLTP,Maintenance,9.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-22,8.5–10.0 hrs,Line
VIC,AusNet,2023-05-25 05:00:00,2023-05-25 18:00:00,Moorabool - Mortlake 500 kV Line,0.0,0.0,0,0,0,1,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-22,12.0–52.8 hrs,Line
VIC,AusNet,2023-05-26 05:00:00,2023-05-26 18:00:00,Moorabool - Mortlake 500 kV Line,0.0,0.0,0,0,0,1,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-22,12.0–52.8 hrs,Line
VIC,AusNet,2023-05-31 06:30:00,2023-05-31 17:00:00,Keilor  Sydenham 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,10.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2023-05-22,10.0–11.0 hrs,Line
VIC,AusNet,2023-05-31 06:30:00,2023-05-31 18:00:00,Keilor  Sydenham 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,11.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2023-05-22,11.0–12.0 hrs,Line
VIC,AusNet,2023-06-20 06:00:00,2023-06-20 18:00:00,Jindera - Wodonga (060) 330 kV Line,0.0,0.0,0,0,0,0,1,Planned,SUBMIT,Maintenance,12.0,This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer   Between Victoria and New South Wales.   Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2023-05-22,11.0–12.0 hrs,Line
VIC,AusNet,2023-06-21 06:00:00,2023-06-21 18:00:00,Jindera - Wodonga (060) 330 kV Line,0.0,0.0,0,0,0,0,1,Planned,SUBMIT,Maintenance,12.0,This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer   Between Victoria and New South Wales.   Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2023-05-22,11.0–12.0 hrs,Line
QLD,Powerlink,2023-08-31 11:00:00,2023-08-31 12:00:00,Stanwell - Broadsound (8831) 275 kV Line,0.0,0.0,0,0,1,1,0,Planned,SUBMIT,Maintenance,1.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.    Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk,2023-05-22,0.2–8.5 hrs,Line
QLD,Powerlink,2023-12-08 08:00:00,2023-12-08 16:00:00,Bouldercombe - Nebo (821) 275 kV Line,0.0,0.0,0,0,0,0,0,Planned,SUBMIT,Commissioning,8.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2023-05-22,0.2–8.5 hrs,Line
QLD,Powerlink,2023-08-31 15:00:00,2023-08-31 16:00:00,Broadsound - Nebo (834) 275 kV Line,0.0,0.0,0,0,0,1,0,Planned,SUBMIT,Maintenance,1.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2023-05-22,0.2–8.5 hrs,Line
QLD,Powerlink,2023-08-31 13:30:00,2023-08-31 14:30:00,Stanwell - Broadsound (856) 275 kV Line,0.0,0.0,0,0,1,1,0,Planned,SUBMIT,Maintenance,1.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.    Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk,2023-05-22,0.2–8.5 hrs,Line
VIC,AusNet,2023-06-15 06:00:00,2023-06-15 18:30:00,Moorabool - Mortlake 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-15,12.0–52.8 hrs,Line
VIC,AusNet,2023-06-16 06:00:00,2023-06-16 18:30:00,Moorabool - Mortlake 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-15,12.0–52.8 hrs,Line
VIC,AusNet,2023-06-14 06:00:00,2023-06-14 18:30:00,Moorabool - Mortlake 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-15,12.0–52.8 hrs,Line
VIC,AusNet,2023-06-13 06:00:00,2023-06-13 18:30:00,Moorabool - Mortlake 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-15,12.0–52.8 hrs,Line
VIC,AusNet,2023-06-12 06:00:00,2023-06-12 18:30:00,Moorabool - Mortlake 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-15,12.0–52.8 hrs,Line
QLD,Powerlink,2023-05-15 08:30:00,2023-05-19 16:00:00,Ross No.2 288/138/19 kV Transformer,4.0,7.0,0,0,1,0,0,Planned,PDLTP,Maintenance,103.2,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2023-05-15,52.8–129.6 hrs,Transformer
VIC,AusNet,2023-05-16 06:00:00,2023-05-18 17:00:00,Heywood - South East No.1 275 kV Line,48.0,48.0,0,0,1,0,1,Planned,SUBMIT,Maintenance,60.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-15,52.8–129.6 hrs,Line
VIC,AusNet,2023-05-16 06:00:00,2023-05-16 15:00:00,Hazelwood - Rowville 500 kV Line,4.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,9.0,"<<NEW since the last notification>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2023-05-15,8.5–10.0 hrs,Line
NSW,Transgrid,2023-05-19 05:00:00,2023-05-21 17:00:00,Jindera - Wagga (62) 330 kV Line,6.0,6.0,0,0,1,1,1,Planned,MTLTP,Commissioning,60.0,This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer    Between Victoria and New South Wales.   Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2023-05-15,52.8–129.6 hrs,Line
SA,ElectraNet,2023-05-29 08:00:00,2023-06-04 17:30:00,Cherry Gardens - Tailem Bend 275 kV Line,16.0,24.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2023-05-15,129.6–156.0 hrs,Line
SA,ElectraNet,2023-06-04 17:30:00,2023-06-19 17:30:00,Cherry Gardens - Tailem Bend 275 kV Line,16.0,24.0,1,0,0,0,0,Planned,SUBMIT,Maintenance,360.0,A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2023-05-15,156.0–3950.4 hrs,Line
SA,ElectraNet,2023-06-05 08:30:00,2023-06-06 16:30:00,Heywood - South East No.2 275 kV Line,2.0,8.0,0,0,0,0,1,Planned,SUBMIT,Maintenance,31.2,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-15,12.0–52.8 hrs,Line
VIC,AusNet,2023-05-10 06:00:00,2023-05-10 18:00:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-08,11.0–12.0 hrs,Line
VIC,AusNet,2023-05-11 06:00:00,2023-05-11 18:00:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-08,11.0–12.0 hrs,Line
VIC,AusNet,2023-05-12 06:00:00,2023-05-12 18:00:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,RESUBMIT,Maintenance,12.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-08,11.0–12.0 hrs,Line
VIC,AusNet,2023-05-13 06:00:00,2023-05-13 19:30:00,Hazelwood - Rowville 500 kV Line,4.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,13.5,"<<NEW since the last notification>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2023-05-08,12.0–52.8 hrs,Line
VIC,AusNet,2023-05-14 06:00:00,2023-05-14 19:30:00,Hazelwood - Rowville 500 kV Line,4.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,13.5,"<<NEW since the last notification>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2023-05-08,12.0–52.8 hrs,Line
VIC,AusNet,2023-05-15 06:00:00,2023-05-15 19:30:00,Hazelwood - Rowville 500 kV Line,4.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,13.5,"<<NEW since the last notification>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2023-05-08,12.0–52.8 hrs,Line
VIC,AusNet,2023-05-16 06:00:00,2023-05-16 19:30:00,Hazelwood - Rowville 500 kV Line,4.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,13.5,"<<NEW since the last notification>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2023-05-08,12.0–52.8 hrs,Line
QLD,Powerlink,2023-05-14 07:30:00,2023-05-14 17:00:00,Ross No.2 288/138/19 kV Transformer,1.0,0.0,0,0,0,1,0,Planned,RESUBMIT,Maintenance,9.5,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2023-05-08,8.5–10.0 hrs,Transformer
VIC,AusNet,2023-05-25 06:30:00,2023-05-25 17:00:00,Keilor  Sydenham 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2023-05-01,10.0–11.0 hrs,Line
SA,ElectraNet,2023-06-02 08:00:00,2023-06-04 13:30:00,Heywood - South East No.1 275 kV Line,159.0,159.0,1,0,0,0,1,Planned,SUBMIT,Commissioning,52.8,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,12.0–52.8 hrs,Line
TAS,TasNetworks,2023-06-02 15:00:00,2023-06-02 16:00:00,Gordon - Chapel St No.1 220 kV Line,0.0,0.0,0,0,0,1,0,Planned,MTLTP,Commissioning,1.0,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2023-05-01,0.2–8.5 hrs,Line
QLD,Powerlink,2023-06-02 16:01:00,2023-06-09 07:59:00,Ross No.3 288/138/19 kV Transformer,0.0,0.0,0,0,1,0,0,Planned,SUBMIT,Commissioning,160.8,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2023-05-01,156.0–3950.4 hrs,Transformer
VIC,AusNet,2023-05-01 06:03:00,2023-05-01 18:00:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,In Progress,PTP,Maintenance,12.0,<<UPDATED since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,11.0–12.0 hrs,Line
VIC,AusNet,2023-05-24 06:30:00,2023-05-24 17:00:00,Keilor  Sydenham 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2023-05-01,10.0–11.0 hrs,Line
VIC,AusNet,2023-05-05 06:30:00,2023-05-05 17:00:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,RESUBMIT,Maintenance,10.5,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,10.0–11.0 hrs,Line
NSW,Transgrid,2023-05-01 06:00:00,2023-05-05 17:00:00,Balranald - Darlington Point (X5) 220 kV Line,12.0,12.0,0,0,1,1,0,In Progress,PTP,Commissioning,108.0,<<UPDATED since the last notification>>  This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  During this planned outage power transfer will be restricted   Between Victoria and New South Wales.   Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2023-05-01,52.8–129.6 hrs,Line
TAS,TasNetworks,2023-07-04 15:00:00,2023-07-04 16:00:00,Gordon - Chapel St No.2 220 kV Line,1.0,0.0,0,0,0,1,0,Planned,SUBMIT,Commissioning,1.0,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2023-05-01,0.2–8.5 hrs,Line
NSW,Transgrid,2023-05-01 06:09:00,2023-05-03 18:00:00,Darlington Point A 330kV BUS,12.0,12.0,0,0,1,1,0,In Progress,PTP,Commissioning,60.0,<<UPDATED since the last notification>>  This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer   Between Victoria and New South Wales.  Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2023-05-01,52.8–129.6 hrs,Bus
VIC,AusNet,2023-05-02 06:00:00,2023-05-02 18:00:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,STLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,11.0–12.0 hrs,Line
QLD,Powerlink,2023-05-02 07:00:00,2023-05-02 16:00:00,Stanwell - Broadsound (856) 275 kV Line,4.0,0.0,0,0,1,1,0,Planned,STLTP,Maintenance,9.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.    Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk,2023-05-01,8.5–10.0 hrs,Line
VIC,AusNet,2023-05-03 06:00:00,2023-05-03 18:00:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,STLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,11.0–12.0 hrs,Line
QLD,Powerlink,2023-05-03 07:00:00,2023-05-03 16:00:00,Stanwell - Broadsound (856) 275 kV Line,4.0,0.0,0,0,1,1,0,Planned,RESUBMIT,Maintenance,9.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.    Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk,2023-05-01,8.5–10.0 hrs,Line
VIC,AusNet,2023-05-04 06:00:00,2023-05-04 18:00:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,11.0–12.0 hrs,Line
QLD,Powerlink,2023-05-04 07:00:00,2023-05-04 16:00:00,Stanwell - Broadsound (856) 275 kV Line,4.0,0.0,0,0,0,0,0,Planned,RESUBMIT,Maintenance,9.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.    Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk,2023-05-01,8.5–10.0 hrs,Line
QLD,Powerlink,2023-05-05 07:00:00,2023-05-05 16:00:00,Stanwell - Broadsound (856) 275 kV Line,4.0,0.0,0,0,0,0,0,Planned,RESUBMIT,Maintenance,9.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.    Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk,2023-05-01,8.5–10.0 hrs,Line
VIC,AusNet,2023-05-23 07:00:00,2023-05-23 16:00:00,Hazelwood - Loy Yang Power Station No.2 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,9.0,A credible contingency event during this planned outage could cause:   A large reduction in generation in Victoria   Load shedding in Victoria,2023-05-01,8.5–10.0 hrs,Line
VIC,AusNet,2023-05-10 06:00:00,2023-05-10 18:30:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,12.0–52.8 hrs,Line
VIC,AusNet,2023-05-11 06:00:00,2023-05-11 18:30:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,12.0–52.8 hrs,Line
VIC,AusNet,2023-05-12 06:00:00,2023-05-12 18:30:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,12.0–52.8 hrs,Line
VIC,AusNet,2023-05-16 06:00:00,2023-05-18 18:00:00,Heywood - South East No.1 275 kV Line,48.0,48.0,0,0,1,0,1,Planned,SUBMIT,Maintenance,60.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2023-05-01,52.8–129.6 hrs,Line
NSW,Transgrid,2023-05-19 07:00:00,2023-05-21 17:00:00,Jindera - Wagga (62) 330 kV Line,6.0,6.0,0,0,1,1,1,Planned,MTLTP,Commissioning,57.6,This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer    Between Victoria and New South Wales.   Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2023-05-01,52.8–129.6 hrs,Line
TAS,TasNetworks,2023-10-11 14:00:00,2023-10-11 15:30:00,Gordon - Chapel St No.2 220 kV Line,1.0,0.0,0,0,0,1,0,Planned,SUBMIT,Commissioning,1.5,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2023-05-01,0.2–8.5 hrs,Line
