Region,NSP,Start,Finish,Network Asset,Impact,Recall,Status,"Status and
Market Notice",Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,"Impact Region,
Reason and
Duration",Vs Old,Duration,,,,,,,
VIC,AusNet,"15/10/2024 06:00
Tuesday","20/10/2024 17:00
Sunday",South Morang - Sydenham No.1 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 120 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
5.5 Days",#REF!,5.5 Days,,,,,,,
VIC,AusNet,"01/11/2024 06:00
Friday","01/11/2024 16:00
Friday",Moorabool–Sydenham No.2 500 kV Line,A credible contingency event during this planned outage may require market intervention through issuing of directions,Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
QLD,Powerlink,"25/11/2024 08:00
Monday","29/11/2024 17:00
Friday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 48 hrs-Night: 48 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
4.4 Days",#REF!,4.4 Days,,,,,,,
QLD,Powerlink,"03/03/2025 08:00
Monday","07/03/2025 17:00
Friday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 48 hrs-Night: 48 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
4.4 Days",#REF!,4.4 Days,,,,,,,
QLD,Powerlink,"07/03/2025 17:01
Friday","19/08/2025 07:59
Tuesday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 0 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
164.6 Days",#REF!,164.6 Days,,,,,,,
VIC,AusNet,"05/04/2025 06:00
Saturday","10/04/2025 17:00
Thursday",South Morang - Sydenham No.2 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 120 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
5.5 Days",#REF!,5.5 Days,,,,,,,
QLD,Powerlink,"23/04/2025 08:00
Wednesday","09/05/2025 17:00
Friday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
16.4 Days",#REF!,16.4 Days,,,,,,,
SA,ElectraNet,"19/05/2025 07:30
Monday","25/05/2025 19:30
Sunday",Heywood - South East No.1 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"
Maintenance
6.5 Days",#REF!,6.5 Days,,,,,,,
SA,ElectraNet,"26/05/2025 07:30
Monday","01/06/2025 17:30
Sunday",Heywood - South East No.2 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"02/06/2025 07:30
Monday","08/06/2025 17:30
Sunday",Tailem Bend - South East  No.1 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"09/06/2025 07:30
Monday","15/06/2025 17:30
Sunday",Tailem Bend (6595) 275 kV Circuit Breaker,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"16/06/2025 07:30
Monday","22/06/2025 17:30
Sunday",Tailem Bend (6536) 275 kV Circuit Breaker,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"23/06/2025 07:30
Monday","29/06/2025 17:30
Sunday",Tailem Bend - Tungkillo No.2 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
VIC,AusNet,"24/06/2025 07:00
Tuesday","29/06/2025 17:00
Sunday",South Morang - Sydenham No.1 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 120 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
5.4 Days",#REF!,5.4 Days,,,,,,,
VIC,AusNet,"15/07/2025 07:00
Tuesday","20/07/2025 17:00
Sunday",Moorabool–Sydenham No.1 500 kV Line,A credible contingency event during this planned outage may require market intervention through issuing of directions,Day: 120 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
5.4 Days",#REF!,5.4 Days,,,,,,,
VIC,AusNet,"08/08/2025 07:00
Friday","13/08/2025 17:00
Wednesday",South Morang - Sydenham No.2 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 120 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
5.4 Days",#REF!,5.4 Days,,,,,,,
QLD,Powerlink,"19/08/2025 08:00
Tuesday","24/11/2025 07:59
Monday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 0 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
97 Days",#REF!,97 Days,,,,,,,
VIC,AusNet,"01/09/2025 07:00
Monday","06/09/2025 17:00
Saturday",Moorabool–Sydenham No.2 500 kV Line,A credible contingency event during this planned outage may require market intervention through issuing of directions,Day: 120 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
5.4 Days",#REF!,5.4 Days,,,,,,,
QLD,Powerlink,"02/09/2025 08:00
Tuesday","15/09/2025 17:00
Monday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
13.4 Days",#REF!,13.4 Days,,,,,,,
QLD,Powerlink,"03/11/2025 07:00
Monday","07/11/2025 15:00
Friday",Nebo - Broadsound (8846) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 8 hrs-Night: 8 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
4.3 Days",#REF!,4.3 Days,,,,,,,
QLD,Powerlink,"24/11/2025 08:00
Monday","28/11/2025 17:00
Friday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 48 hrs-Night: 48 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
4.4 Days",#REF!,4.4 Days,,,,,,,
QLD,Powerlink,"25/12/2025 08:00
Thursday","07/01/2026 17:00
Wednesday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
13.4 Days",#REF!,13.4 Days,,,,,,,
SA,ElectraNet,"18/05/2026 07:30
Monday","24/05/2026 19:30
Sunday",Heywood - South East No.1 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"
Maintenance
6.5 Days",#REF!,6.5 Days,,,,,,,
SA,ElectraNet,"25/05/2026 07:30
Monday","31/05/2026 17:30
Sunday",Heywood - South East No.2 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"01/06/2026 07:30
Monday","07/06/2026 17:30
Sunday",Tailem Bend - South East  No.1 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"08/06/2026 07:30
Monday","14/06/2026 17:30
Sunday",Tailem Bend (6595) 275 kV Circuit Breaker,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"15/06/2026 07:30
Monday","21/06/2026 17:30
Sunday",Tailem Bend (6536) 275 kV Circuit Breaker,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"22/06/2026 07:30
Monday","28/06/2026 17:30
Sunday",Tailem Bend - Tungkillo No.2 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"17/05/2027 07:30
Monday","23/05/2027 19:30
Sunday",Heywood - South East No.1 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"
Maintenance
6.5 Days",#REF!,6.5 Days,,,,,,,
SA,ElectraNet,"24/05/2027 07:30
Monday","30/05/2027 17:30
Sunday",Heywood - South East No.2 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"VIC / SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"31/05/2027 07:30
Monday","06/06/2027 17:30
Sunday",Tailem Bend - South East  No.1 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"07/06/2027 07:30
Monday","13/06/2027 17:30
Sunday",Tailem Bend (6595) 275 kV Circuit Breaker,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"14/06/2027 07:30
Monday","20/06/2027 17:30
Sunday",Tailem Bend (6536) 275 kV Circuit Breaker,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"21/06/2027 07:30
Monday","27/06/2027 17:30
Sunday",Tailem Bend - Tungkillo No.2 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"22/05/2028 07:30
Monday","28/05/2028 19:30
Sunday",Heywood - South East No.1 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"
Maintenance
6.5 Days",#REF!,6.5 Days,,,,,,,
SA,ElectraNet,"29/05/2028 07:30
Monday","04/06/2028 17:30
Sunday",Heywood - South East No.2 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"VIC / SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"05/06/2028 07:30
Monday","11/06/2028 17:30
Sunday",Tailem Bend - South East  No.1 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"12/06/2028 07:30
Monday","18/06/2028 17:30
Sunday",Tailem Bend (6595) 275 kV Circuit Breaker,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"19/06/2028 07:30
Monday","25/06/2028 17:30
Sunday",Tailem Bend - Tungkillo No.1 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"26/06/2028 07:30
Monday","02/07/2028 17:30
Sunday",Tailem Bend (6595) 275 kV Circuit Breaker,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"21/05/2029 07:30
Monday","27/05/2029 19:30
Sunday",Heywood - South East No.1 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"
Maintenance
6.5 Days",#REF!,6.5 Days,,,,,,,
SA,ElectraNet,"28/05/2029 07:30
Monday","03/06/2029 17:30
Sunday",Heywood - South East No.2 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"04/06/2029 07:30
Monday","10/06/2029 17:30
Sunday",Tailem Bend - South East  No.1 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"11/06/2029 07:30
Monday","17/06/2029 17:30
Sunday",Tailem Bend - South East  No.2 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"18/06/2029 07:30
Monday","24/06/2029 17:30
Sunday",Tailem Bend - Tungkillo No.1 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"25/06/2029 07:30
Monday","01/07/2029 17:30
Sunday",Tailem Bend (6595) 275 kV Circuit Breaker,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"20/05/2030 07:30
Monday","26/05/2030 19:30
Sunday",Heywood - South East No.1 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"VIC / SA
Maintenance
6.5 Days",#REF!,6.5 Days,,,,,,,
SA,ElectraNet,"27/05/2030 07:30
Monday","02/06/2030 17:30
Sunday",Heywood - South East No.2 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"03/06/2030 07:30
Monday","09/06/2030 17:30
Sunday",Tailem Bend - South East  No.1 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"10/06/2030 07:30
Monday","16/06/2030 17:30
Sunday",Tailem Bend - South East  No.2 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"17/06/2030 07:30
Monday","23/06/2030 17:30
Sunday",Tailem Bend - Tungkillo No.1 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"24/06/2030 07:30
Monday","30/06/2030 17:30
Sunday",Tailem Bend (6595) 275 kV Circuit Breaker,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
